,text
10,"He put his hand on my back to guide me through a crowd. I don’t even know why this meant so much or felt so right, but it did, and we’ve been together for the last 3.5 years!"
11,"I had an important appointment on Wednesday. I had it very firmly in mind that it was on Wednesday, and I had to be prepared for it, I had to be ready, because it was on Wednesday. 

On Wednesday, I had no idea it was Wednesday. Periodically throughout Wednesday, I was remembering that I had an important appointment on Wednesday, and I should probably do some groundwork for it. Until I got a message from a friend asking me how it went.

At which point I had a panic attack."
12,I have female friends but I still chose not to have any bridesmaids at my wedding and it was AWESOME! It was super relaxing and less stressful not having to worry about other people. 10/10 would not have a bridal party again
13,"He would ask me if it was okay to touch me, and if I liked it. It was OK and I liked it very much. 

Showing you care about your potential partner's pleasure is sexy."
14,"I’m a natural redhead. I once had a guy tell me it was “sad” and “desperate” that I dyed my hair ginger to try and attract Guys, because they could tell the real thing from a fake 🙄"
15,"We're divorced.  

Background:  We're engaged for a year and a half at this point, 2 months away from the wedding.  We get in a fight (one of many) and the ex says, 'Can we NOT get married?  Is it too late to call things off? Let's just have a party and think about things'.  My response (quite venonmously), 'I don't know about you but I don't have the balls to call this off.  We and our parents have dumped thousands into this party.  We have a child together.  I can't just call 200 hundred people and tell them JUST KIDDING'.  In hind sight, we should have called it off.  He cheated on me 4 years later."
16,"Spend some time alone. 

Agonizingly alone

Watch your friends spend valentines days with their partners, Christmas, birthdays,

Feel the itch for love and ignore it. Spend the time putting yourself together. Go to the gym, make a bucket list, go to a concert on your own.

Really get to know your own company

And after that, someone else’s doesn’t seem so necessary. 

When you love yourself on a deep level, you radiate energy that attracts good people. You need to spend enough time processing to understand the traits that good people have, so you know them when you see them.

It’s what i did"
17,is this post a personal attack
18,Delicious. Finally some good fucking stripper names.
19,Treated me and talked to meme like a human being rather than a potential vagina to stick their dick into.
20,We're divorced.
21,"No, I don’t want to “hang out” with you after work. No, you’re not turning me on. My stage name is my real name that you are allowed to know, so drop the subject."
22,"just finished watching Sierra Burgess is a Loser, and it's just painful how they're completely okay with catfishing. and (spoilers) Jamey willing to forgive her for that is even more ridiculous"
23,"Everything. I get to walk around naked, don’t have to shut the door to shower or use the toilet. I can fall asleep wherever I want."
24,"Even if you were a perfect gentleman and had things in common with me and even if I genuinely enjoyed your company while I was working I have friends, I have a life, I have a boyfriend. I don't have time or energy to hang out with you if I'm not getting paid. If you were pleasant to be around you can be one of my favorite customers and I'll always make sure to give you a lot of attention when you come in and we can continue having a good time."
25,"I dont like grinding on you. I just want your money. No you cant have a free song (unless you're paying for the string that earns you one). private dances are expensive. You will pay in advance. You wont fuck me in there. I don't do drugs. I wont give you head. Dont pull my pants to the side. State law is state law and you dont get to see my twat. My knees and my shins and my hands hurt from the stage, pole, and customer's chair arms. I say please and thank you cause my momma taught me right. I wish yours had too. Also... we are dancing rather vigorously in spot lights and showing of our prowess....we sweat....it stinks sometimes...we freshen up as we are able. If you want me for 3 private dances after I've been on stage, I'm gonna smell by the end. Sorry not sorry."
26,Surprised nobody mentioned 50 Shades of Grey yet.
27,"I apologize for the length, but I feel like this question was for me.

I was a nanny in college.  I was actually employed by a service which contracted us out to families so I never truly interviewed with my first family, but I wish I had!  On the surface, they were the perfect family: Gorgeous house in an amazing neighborhood, absolutely perfect lawn and gardens, flowers, etc.  Husband was an executive somewhere, he was handsome, funny and charming. Wife was very pretty, fit, extremely put together, the most amazing clothes, etc.  Even the kids were perfect - a boy and girl - both well mannered, fancy private schools, and on, and on.

It took about two minutes to realize that family was actually an absolute freak show - and it was driven almost entirely by the wife.  She was a total control freak about everything. When I walked into her house for first time, she handed me ""the book"".  The book was 40 some odd pages of rules, time schedules down to the minute*, pictures of sample approved outfits by occasion,* and a menu of approved foods, etc. 

She had an 8 page ""time schedule"" for the kids, down to the minute.  For example, they were on summer vacation, but they had to be up at 6:45 every morning, and I was to wake them up by ringing a little hand bell ""not by speaking their name, or by shaking them.""  Breakfast was to be ""available"" for 15 minutes only, and it had to be from the approved list. Lunch was the same. A little extra crazy, all of their foods *had to be weighed to an exact amount* before they could be eaten and I had to take a picture of everything they ate. As a ""treat"" the kids were allowed a small portion of almonds. That's it. The kids were freaking starving all the time. Any fast food, ice cream, granola bars, cookies, even extra pieces of fruit, etc. were banned (allowing them to have them was listed under ""Fire-able Offenses"").

When they were getting dressed, the wife had a colored tag system for coordinated outfits.  Any clothes that were ripped, spilled on, etc. had to be disposed of ""immediately"".  The book listed everything from approved volume levels for the TVs in the house, how long they could play outside, and what routes were okay for riding their bikes, an approved ""friends list"" and on and on.

And, oh man, that poor husband.  I wasn't around them together much, but when I was you could tell he was utterly broken inside from his life with this woman.  She didn't allow him to keep his ""disgusting beer"" inside the house, so he kept it in a fridge in the garage. Usually, he would just sit out there alone when he got home after she did. One time, I saw him take off his tie and set it on the banister by the stairs. The wife FLIPPED out and screamed at him in front of me. The kids loved him though, and he was a great dad when she wasn't around.

I eventually left because she was so crazy, feeling bad for the kids and the husband when I did. About a year later (and this is your happy ending) I saw the husband and the kids eating at a fast food place, laughing, having the time of their lives, with the wife no where in sight.  No idea if they split or what, but that made me feel so good!"
28,I know I’ll get downvotes for this but it’s true...I recently lost 50lbs and I finally like myself again.
29,Stayed.
30,Wondered why my house smelled like sugar for a solid five minutes. I was burning the cotton candy candle I’d made.
31,"He asked me questions about myself in a way that didn't make me feel interrogated and he was genuinely interested in my answers, with lots of followup questions. I'm not normally someone that talks about myself without prompting and a lot of people take advantage of that to endlessly talk about themselves, but with him it seemed like a good 50/50 split."
32,Don't forget that all girl friendships have to consist of two women who are complete opposites. The extroverted person also always has to have blonde hai so you don't confuse them.
33,"It should be the norm that if you enjoy a date, you text immediately after. I hate the dating ""advice"" that you need to wait some arbitrary amount of time before contacting the other person."
34,"Give me the cash for the drink you order for me at the bar. It is just sugar water. 

Don't call me my stage name if you see me out and about during non work hours.

We pray the DJ likes us so we get a short song when doing a lap dance and not Here Comes the Reaper. 

A lot of us own more houses than you. 

If you bring a female with you, she better go up to the stage and tip. We absolutely love when we are thrown shade by some female who thinks she is open minded.

No, even the bartender probably won't go home with you.

I might think of more. But I'm retired from the business for 20 years so things may have changed a bit."
35,"Sounds crazy, but I knew I was going to marry him after our first conversation. No specific reason, just had a gut feeling. I remember going home and telling my mom that there was a nice new guy at work and she said “boyfriend material?” And I told her “I’m gonna marry this guy”. Seven months later, he pooped the question and we celebrated our ten year wedding anniversary in April"
36,"And  working on accepting that I was 100% projecting what a great relationship **I** was capable of having with them, not being honest with the type of relationship **they** were capable of having with me. Mourned the great 'what if' for a bit then was able to get over it."
37,"Pop Tarts!  A serving size is one and yet they’re packaged in twos!

Also, in case of emotional emergencies, I don’t give a hoot what Kraft says.  A servings size  of blue box macaroni and cheese is a box. Same goes for a pint of ice cream."
38,"I always prepare my clothes the night before and lay them near by bed so that when I need to, I can get dressed in under two minutes."
39,"I got out of the shower, threw a towel around myself, walked into my bedroom and started getting dressed. It wasn't until I started to put my shirt on that I noticed that I still had conditioner in my hair - LOTS of conditioner in my hair.  I thought for a moment, ""what would happen if I didn't do anything..."" and then I went and got back in the shower. Ugh."
40,"My favorite movie ever is the princess bride. Not everyone loves it as much as I do, and I accept that. My now 3 year boyfriend asked if we could watch it that night when we got back to our dorm rooms (he was my neighbor) and didn’t make fun of me quoting half the movie under my breath. At the end of the night he asked me if he could kiss me. 

He was genuinely interested in my favorite things and respectful the whole night. He never made me feel like I was forced to do anything or like I had to find an excuse to get away."
41,The hymen is supposed to tear and bleed or you're not a virgin. Basically everything I've ever had a man say about the hymen.
42,7 years later and still on the fence about things.
43,"Work in a strip club and former stripper: 

We don't like you. Any of you."
44,"- I find myself wanting to impress her specifically

- I think about her often when we're not hanging out

- I worry about looking stupid around her

Felt these things with a friend this time last year. She's now my girlfriend of 11 months."
45,"I got into a fight with a dude in the first couple weeks of college because he tried to explain to me that women don't need pads/tampons--they can just use toilet paper. Nevermind the fact that I'm a woman. Nevermind the fact that it could cause toxic shock. He needed to explain to me that I could use toilet paper instead of pads/tampons.

I grabbed every woman I could in the dorm building to explain to him that 1) almost every woman stuck without a pad/tampon has used toilet paper (it's not a novel idea) and 2) toilet paper wouldn't work long-term.

He still thinks he's right."
46,"Here are some pretty big signs that I genuinely like a girl:

1. I get nervous around her. Since I am usually very easygoing in social situations, it is very noticeable when I start to get all tense after a certain person enters the room.

2. I am constantly trying to find a way to hang out with her. I really value alone time and I do not go out for fun much, so if I am sacrificing the time I would usually spend relaxing, studying, gaming, etc. on someone, it is a clear sign to me that they mean more to me (or I am working towards it) than just a friend.

3. I start envisioning her in my daily activities. I am very independent, but if I really like someone, I want to make sure she is very involved in my life and I in hers.

I guess it hits everyone a little different, though. Those are just some of the things I noticed from my personal experiences."
47,"honestly, any amount of being wishy-washy has never once worked out for me no matter how long i waited.

my current husband was clear about looking for a wife from the start. there was no ambiguity whatsoever."
48,Divorce is ALWAYS more expensive than cancelling a wedding. Lesson learned.
49,That is the moment I fell in love with my husband 6 weeks in.  It was on a bus late at night. I must have looked nervous.  And he put his hand on the small of my back to comfort me.  Done. Over.  Together 8 years. I am still like a teenager... head over heels in love with him.
50,"If it's in correctly, you shouldn't be able to feel it at all. Like a tampon. I think it's more convenient than pads or tampons because you don't have to change it for 12 hours, instead of 8. It's also eco-friendly of course.

For me, the cons are that sometimes I don't want to go through the hassle of putting it in/taking it out/cleaning it, so I'll just put a pad on. But for days when I'm out at work or just not home all day, it's super convenient."
51,"If they are actively avoiding the topic, then it's a red flag from the beginning. If they have some hang-up about marriage that means they avoid even the topic, that's way more of a hang-up than I would want to deal with in a relationship. You should be able to talk about your own personal thoughts and feelings about marriage from the beginning of the relationship."
52,"I was 16 and pregnant , and living in a group home . My boyfriend/the father of the baby was not in the system what so ever. I ran away from the group home when they told me I’ll probably be in the group home until I was 18. I got pregnant while I was a runaway. I was only gone for like a week. My now mother in law suggested I get married to him so that I wouldn’t have the baby while in the group home. I had to go to court with him and convince the judge to let us get married . Which would emancipate me from state custody. I was worried of course. I had only known him for a year by then and we were so so young. But I went through with it anyway and the judge allowed the marriage despite one of my group home parents telling lies about me to convince the judge to not let me get married. She had medical issues and was unable to have kids of her own. She spent months trying to convince me to not get married and let her adopt my baby when the time comes for the babies arrival so that the baby wouldn’t be born in the system and taken from me and sent to strangers. I refused to listen to her so she got nasty and vengeful. Anywayyys we had a lot of people doubting us. I even doubted it would work. It’s been 6 years now and I don’t regret a single thing. We are still happily married and now have two beautiful daughters and we also are now raising my 14 year old brother. I love them all and wouldn’t change a thing."
53,"Escaping my life for a while, relaxing, learning new things, amusement.

About 1/5 of my free time is spent reading. Lunch breaks, evenings, weekends, while eating breakfast, on the toilet, in public transport"
54,"Dont try to lick my boobs, or blow on my crotch and are you that dumb that you think od give you my real name? Even when i do give you my ""real name"" its just another fake name ive given you. I don't like you, the only reason I'm even fake laughing at your stupid jokes is because i want your money. 
Oh and those shots you keep buying me are nothing more than juice or soda. 
Everything that comes out of my mouth is a lie and im just playing you to get your money- got it?"
55,That's a radical approach but it just might work
56,I’m sorry but I think deadpan responses like this are hilarious. Sorry about the divorce tho :(
57,"I try very hard to view my body *functionally* rather than *ornamentally*. It matters to me that i’m out of shape and can’t run like I used to. It matters to me that my smoking decreases my lung capacity and makes me less healthy. It matters to me that eating healthy and regularly improves on my depression because my body is literally under less stress. I try to focus on these big things (and also the positives, like I am still pretty muscular for a woman who doesn’t work out so I frequently get asked to help lift heavier things at work, etc) about what my body *does* and mentally sideline how my body *appears* to others. I need my body to *work* to me and be my primary living space, I don’t need to get any rando’s dick hard with what I look like. When my body is working well for me and I’m at a very healthy place, i’m still short and thicc. And that’s not everyone’s cup of tea, but that’s what I am. If you’re here for that, great. If not, well there’s a huge list of reasons for people not to be attracted to me (my BDE is probably the biggest turnoff, given i’m a femme woman and most men and many lesbians who like femmes are looking for someone with a stereotypically feminine personality) so like whatever."
58,"Only so many Naveahs, Destinys, and candy’s can work at one club.

I did know a girl whose stage name was Jessica and her real name was candy though."
59,Dont mind me but your childhood was the perfect setup for a sitcom :D
60,"My ex boyfriend used to humilate me and degrade me all the time,mostly because of my weight. If he notices I lost weight he would say:
""You lost weight but not enough."""
61,"Pretty Woman
A wealthy man falling in love with a sex worker and ‘rescuing’ her from the streets without wanting anything in return."
62,"My husband and I work together and usually drive everywhere together. I am normally in the front passenger seat. I ended up driving to the gas station to get some snacks and when I came out I promptly got into the passenger side. Didn't realize until I closed the door. The parking lot was packed and the driver next to me was sitting in his car staring at me as I face palmed, got out, and went to the driver's side instead."
63,"I watched that movie the other day for a gag and oh my gosh, I don't think the writers have ever heard human people talk to each other."
64,"You need to have a breast reduction because boobs that big hurt your body.

Had a boyfriend removal instead."
65,"We are doing great. I had issues giving up my own way of life. I had lived alone for 6 years and suddenly there was this guy I absolutely loved and he wanted to take up half my space ( more because he is 6'5"" and takes up most of the bed).  I was afraid if commitment but more so I was afraid of making a mistake. Marriage is hard but when you really work at it it gets easier. 


Also counseling really really helps. Pre and post wedding."
66,[removed]
67,"That “something must have happened to my vagina”. I have slightly protruding labia and he refused to believe that some just look like that. He asked if someone bit me down there, if I just had a lot of sex, it was the worst conversation I’ve ever had and completely destroyed my sexual confidence. I haven’t been able to enjoy oral sex since!"
68,I got a therapist and a skin care routine.
69,I sat down at my desk this morning and reached up to put my seatbelt on.
70,"I never watched it, but I heard The Ugly Truth was really disgusting and basically just said “Men only want sex, women only want love.” It got suuuuper bad reviews, thankfully."
71,"OOH ME. I was an RA four three years, let me tell you a few tales:

1- This girl who kept eating durian (smells disgusting, look it up) and leaving it all over the apartment. Her roommates asked her nicely to stop so she left a bunch of it in their beds. 
2- the classy gentleman who was about to have sex with a girl, but somehow got kicked out of her dorm in just HER pink bathrobe, no keys no wallet no phone no shoes. So drunk he ran into a water fountain and bled everywhere, refused ambulance attention and passed out on my couch. 
3- group of exchange students threw their tv out the shied story window at 3 AM because ‘it wasn’t working anyways’. 
4- the guy who tried to start a pyramid scheme selling vending machine snacks door to door at outrageous prices until we had to tell him to stop. 
5- my personal favorite, but not really a resident: a squirrel got stuck in a plunger and I had to get him out. Made for some great pics tho. 
Man I have so many more I could go on for hours."
72,"Everything, agreed. 


I bought my house a couple of years ago and it's decorated how I want - every room is mine and full of my personality. My cat sleeps on the bed with me, because there's no one else for him to bother. When I get home, everything is exactly where I left it. I clean as I go, I'm very tidy, and I never come home to find the kitchen has been wrecked or the bed's not been made. All the food in the house is stuff I love and I know it won't mysteriously get eaten. I can watch whatever I want on TV. I can sleep on the sofa if the mood strikes me. I can spend all day in bed if I feel like it. I can eat biscuits in bed if I feel like it! And if I don't want to come home, if I fancy going straight from work to a movie or out with friends, I'm don't have to check in with anyone.


I do love being in a relationship, but there's lots of nice little positives about the freedom of living by myself!"
73,"I love reading. It's like watching a movie in my mind. But no one knows what I'm ""watching"" so embarrassing scenes or inappropriate scenes are for my eyes only. 

I read anytime I need to mentally check out. Could be a few minutes waiting in a car pool line or hours sitting outside. I've been known to pull an all nighter with new book releases from my favorite author.

Have no fear, I didn't develop a love for reading until my thirties."
74,"I dated a guy who waited the next day, and when he texted that soon it was this huge sigh of relief. His friend chided him for making a ""rookie mistake,"" but honestly it made me so excited to see him because I felt like he was excited to see me. I almost immediately stopped bothering talking to a few others who were playing the text mind games."
75,Serenity by Jan?
76,"I've had a guy tell me I must have something wrong with me because I have some hairs on my stomach. I had to tell him no, just because everyone and the media acts as if women naturally have no hair on our bodies, doesn't mean we don't."
77,"I slowly fell out of love with a guy. When we started dating he was great, then he slowly expected me to turn into his mother. He stopped helping around the apartment, he stopped wanting to do anything with me, he only wanted to play video games. I eventually had enough so I gave back the ring.

I said I was going to focus on myself for a year so I renewed my climbing gym membership. There I met a big group of friends who met up every week, and was invited to a party. The host was gorgeous, and asked me on a date, so I said yes then freaked out and texted him no the next day.

2 months later I had a dream. I don't remember the dream, but when I woke up I just knew in every fiber of my body that he was the guy I was going to marry. The guy who I had already turned down and who was doing his best to ignore me. Besides, I'm no romantic. I didn't have time for love nonsense.

I couldn't shake the feeling, and two weeks later I was lonely in Canada, on a work trip and sharing a car with a terrible coworker, so I texted him,and the conversation just flowed. I still wasn't sure until he texted me a picture of the spreadsheet he had made to calculate his electrical usage compared to every available plan so he could pick the cheapest, and I knew he was the one.

We're not engaged yet, but 2 years in I haven't shaken that feeling, and we know who we want to cater the wedding so 🤷🏽‍♀️"
78,"For me, it was staying single and not looking for a relationship. I isolated myself from society so I could find myself and find my self worth. It was and is still working for me."
79,"I swear most men think everything is done to please them.

I’m gonna dye my hair purple soon ( one day... ) and it’s purely because it’s awesome"
80,"Even though it’s a comedy, Wedding Crashers. Owen Wilson’s character lies about who he is and basically just stalks Rachel McAdams’ character, totally disrespects her relationship and even goes as far as poisoning her boyfriend."
81,That his butt is better than mine. Worst part is he is right. Also I married him.
82,Stop using your phone while pooping.
83,"Not a stripper but worked with a waitress who was also a stripper. We once had to work an event for young farmers and one of her tables had people who recognised her from the club, and they were quite vulgar to her. I bet she would have loved to be treated with respect and discretion at her waitressing job by her clientele."
84,"Maybe not worst but after our first date we were walking side by side and he was looking at me. He says “I’m glad you’re not taller than me, I was looking at your insta and it seemed like you might be a giant. If you’d have been 6”6 or something I might’ve said I was busy if you wanted a second date”. I still don’t know what pics he meant on insta because imo I don’t look super tall in any of them."
85,"I went away on a business trip for 4 days and completely forgot to tell my roommate I would be arriving back on Monday around 1am. When I got to my house, she had deadbolted the door shut and was sleeping so even though I had unlocked it with my key, I had no way to get inside the actual house. 100% my fault because I didn’t communicate with her that I needed it left with the deadbolt off and of course I expect her to take extra safety precautions when she’s home alone overnight. 

I ended up POUNDING on the door, calling her phone multiple times and yelling her name through the tiny crack in the door just praying she would hear me and wake up so I wouldn’t have to sleep on the sidewalk. Hallelujah, she did but I felt so terrible for waking her up because I had simply forgotten to send her 1 easy text in the daytime."
86,"In college, my advisor was a wonderful woman who was a single mom of two twin boys who had some behavioral and mental health issues. She had been abandoned by the father at 9 months pregnant. Her life was pretty tough and a mess and since she helped me with my career so much, I wanted to help as much as possible and babysat for her as much as possible. She could rarely hold on to a sitter. 

Most of the time wasn’t too bad. These were clearly good hearted kids who just had some issues. They would fight loads but I learned how to handle it. 

However, one time when they were 8, the one with more difficulties was out of control. He tried to lunge at me and ended up biting me and kept trying to hurt me. He spurred on his brother to try to attack me with a lamp. Eventually I literally just bear hugged the first brother to stop him from trying to hurt me. I know this made it worse but I didn’t know what else to do and I knew from previous experience that he would wear himself out soon enough. 

It was a very tense 10 minutes. He ended up bursting into tears and hugging me while apologizing for his behavior profusely. His brother followed suit. I cried a little bit too, it was so tense and they both fell asleep within minutes. 

For some reason, I downplayed the whole event a lot to the mom and didn’t tell her he had bit me. I don’t know, I just ended up feeling worse for her than myself given she had to deal with it every day."
87,Actually liked that I was playfully making fun of him the whole night and didn’t get defensive. Great banter all night and about a year later we’re still going strong!
88,"I was.

And I'm not sure that it had any affect, tbh.  

He gave us a wide birth to do pretty much whatever we wanted, and didn't press gender roles or performative femininity on us."
89,"Every girl has different boundaries, you should always ask/communicate with a girl to understand what she is or isn't okay with. My stripper name is the only name your getting because it's a way for me to safely conceal my identity from potentially predatory men. No you wont get my phone number either, you can look up SO much information about someone just from their phone number. This industry is still underground and largely stigmatized, we have every right to protect ourselves."
90,"I miss him every day. It's been almost 3 months since we broke up officially, over 2 years since I met him, and almost a year since things got rocky and we started breaking up on and off. I just got my restraining order yesterday and haven't served it to him yet. He cheated on me 6 times, lied to me constantly, told me to kill myself, insulted and degraded me, and decimated my self esteem. 

&amp;#x200B;

I just go through the motions. I got a job. I've been getting up every day to go there. I developed a skin care routine. Daily self care feels good. I do my makeup and wear dressy clothes every day even though my job is business casual. I wear heels every day. It feels good. I try to eat healthy and take my vitamins, but I don't deny myself the occasional treat. Soon I want to start working out. The sadness wears off a little more every day."
91,"You realize that the standards are created to almost guarantee that you fail.  That most of us fail.  They're designed to make us insecure and dependent on products to help us feel better -- whether that's diet and exercise products, or cosmetics, or comfort food or alcohol or whatever.  If you try to meet those standards, you're giving your power over to a system that just wants to milk you for cash.  The only way to win is not to play."
92,"Omg this morning I jolted awake at about 4 am, realised I wasn't feeling well and wouldn't be able to go to work, and decided to text my boyfriend (who was happily sleeping away next to me) so he wouldn't worry when he saw me sleeping in. So I sent a few rapid-fire texts explaining the situation.

Context, my bf usually turns off his phone's sound at night because I'm a light sleeper and notifications can wake me up. Cue my dismay when, a few seconds after sending my messages off, I hear his phone start to ping a bunch of times. Once or twice is reasonable, but who tf is blowing up his phone at 4 am?? (Note this thought was more like 'oh dear is there a family emergency' vs any suspicion). I then text him to let him know his phone has gone off a bunch. And just did it again. And again.

After the 6th time I feel like this is JUST TOO MUCH, and wake him up to check his phone. As he fumbles to unlock I realize that I am a massive, massive idiot and apologize profusely."
93,Not having to worry about splitting bills and if everyone is splitting everything fairly. Who bought toilet paper and paper towels last? Who left the dishes in the sink? All me!
94,"I was in highschool and it was the first time, FIRST TIME I had ever gotten to second base with my shirt off. We were kissing and exploring when he ran his hand down my stomach and feels a few hairs. Like just above peach fuzz. I never thought anything of it... Until this dickwad goes and I quote, ""omg, omg, omg, you're trans!?"". This poor boy had no idea that women grow hair on their bodies in places other than arms and legs. 

That shit fucked my 16 year old self up, hard. I shaved my stomach for like 6 years after that until I was finally like fuck it. Looking back now I find it fucking hilarious that his dumb ass thought that. However, it also makes me wonder if that mom and dad were sitting on that kids ""at home"" education."
95,"I initiated sex out of drunken nervousness, and he said he didn't want to do that on the first date.  Not only did I appreciate his self-restraint, but he was really sweet about telling me no, I didn't feel weird about it at all."
96,Had just one bridesmaid. No regrets.
97,only go to prog rock strip clubs.
98,"He listened to me. He was genuinely interested in getting to know me. My best, present and future too. we had dinner and saw a movie. Held my hand while making me walk on the inside from the road(completely new to me). But my favorite part was after we drove around our hometowns for about 2-3 hours just talking and getting to know each other. It was perfect."
99,Basically when I start wondering what it would be like to kiss her or hold her hand or kinky shit like that. Also getting more easily embarrassed or shy around her.
100,"I will respect you as a person by offering you money for your labor and skills.

I don't really see a big difference between this and the guy who thinks the girl at the coffee shop is flirting with him. Dude, she has to be friendly, she's at work. Smile, buy your latte, and move on, unless you're going to buy another latte I guess."
101,"This came up for me in real life kind of- my best friend since 5th grade was my maid of honor (I have two sisters, who can pick one?) and my husbands brother was his best man. They’d been dating for a couple years and he wanted to propose on her birthday (a month after the wedding) but I said why not do it during our wedding? Since they both had to be on stage giving speeches and the photographer would already be on them. She was so shocked and her face (captured by said photographer) was one of “omg get the fuck this is someone else’s wedding what are you doing get up”. She looked at me with my big fat grin and tears in my eyes and quickly realized I okayed all that. But everyone was so shocked I did. Who WOULDNT want your best friend that happy?!!! What’s wrong with you jerks that would rather something be all about you than give your bff the memories of a lifetime?! 

TL;DR my bff since grade school is now my SIL and they got engaged at my wedding"
102,So just pick a long song. Badda bing badda boom 😎🤙
103,"Divorced after watching him turn into a completely different person. I always knew he needed some kind of vice to get through but I never imagined I would be divorcing him because he was an abusive addict. 

I’ve known him for 9 years, we started dating when I was 14. Something always felt off. Trust yourself. 😞"
104,"I've said it before and I'll say it again. 

Passengers

Chris Pratt and whatsherface from Hunger Games basically romanticize murder. 

It's awful."
105,"Invalidating my pain. I've had an acquaintance who'd always shit on me if I couldn't make plans because of my period. His argument was that other women can deal with it too, so I should stop being such a baby. He finally stopped when I once fainted because the pain was so bad."
106,I feel like the better question is what romantic movie *doesn't* have the most ridiculous and unrealistic portrayal of women/men lol
107,I know who ate all the ice cream.
108,"Avoiding the topic in the first place is a red flag. You should be partners who trust each other with vulnerable discussions and are brave enough to share. If your partner doesn't know what they want, they should say that. If your partner wants something different from you, they should say that. Loving someone means wanting the best for them... even if that's not you."
109,"I was with someone and we were still shy around each other, but things were heating up. He asked me if he could take his shirt off, which I was completely okay with. Then he asked me if he could touch me, which was even more okay with me. It was amazing to be asked that, and it's possible I responded even more enthusiastically that I would have without that question. 

&amp;#x200B;

The affirmative consent was my jam that night"
110,"I had a boyfriend (older, virgin) tell me (also virgin) that if/when we ever had sex, it was supposed to hurt me so badly that I'd 'scream and cry'. Even after we broke up, I was still frightened to have sex because I was terrified of it hurting!

(Aforementioned boyfriend took the liberty of creating a Word Document planning every step of our hypothetical mutual virginity-loss, down to the removing of our shoes and socks. Think: ""Step 1. I remove shoes. Step 2. Lacedaisy removes her shoes."" all the way down to  ""Step 11: Missionary position 5-10 min. Step 12: Cowgirl position 5-10 min. Step 13: Butterfly position 5-10 min."""
111,Please don’t edit this 😂😊❤️
112,Honestly these responses are making me so thankful I found the courage to call off my wedding 6 months prior. We 100% would’ve been divorced within a couple of years.
